chr	pos	context	samples_called	FALLOPIA_HP_7	FALLOPIA_CMM_116	FALLOPIA_CMR_265	FALLOPIA_RHBH_363	FALLOPIA_CBH_433	FALLOPIA_PJB_459	FALLOPIA_HP_11	FALLOPIA_CMM_118	FALLOPIA_WH_294	FALLOPIA_RHBH_367	FALLOPIA_CBH_437	FALLOPIA_PJB_461	FALLOPIA_CBH_123	FALLOPIA_RHC_305	FALLOPIA_OLCT_397	FALLOPIA_CBH_441	FALLOPIA_CMR_479	FALLOPIA_RHC_309	FALLOPIA_HBCT_403	FALLOPIA_WH_443	FALLOPIA_CMR_481	FALLOPIA_PJB_179	FALLOPIA_RHC_323	FALLOPIA_HBCT_405	FALLOPIA_WH_447	FALLOPIA_MSH_489	FALLOPIA_PJB_181	FALLOPIA_RHC_333	FALLOPIA_HBCT_407	FALLOPIA_WH_449	FALLOPIA_HP_499	FALLOPIA_ST_69	FALLOPIA_RPB_205	FALLOPIA_RHBH_341	FALLOPIA_CBH_421	FALLOPIA_PJB_455	FALLOPIA_MSH_493	FALLOPIA_CMM_114	FALLOPIA_RPB_233	FALLOPIA_RHBH_349	FALLOPIA_CBH_423	FALLOPIA_PJB_457
368	54	CG	43	0.751624933599245	0.454545454545455	1	0.857142857142857	0.391304347826087	1	0.428571428571429	0.820303752069596	1	0.4	0.795028134159703	0.9	0.714285714285714	1	0.727272727272727	0.652173913043478	0.866328907738644	0.723261944577162	0.727272727272727	1	0.571428571428571	0.698148148148148	0.782608695652174	0.64	0.8	0.761904761904762	0.786340021634139	0.9	0.692307692307692	1	0.692307692307692	1	0.720875595417872	0.72	0.5	0.705882352941177	0.9375	0.840908428148588	0.7562066609	0.928571428571429	0.708333333333333	1
368	90	CHG	43	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0.0102040816326531	0	0	0	0	0	0	0	0	0
368	111	CHH	43	0	0	0	0	0	0	0	0	0.0526315789473684	0	0	0	0	0	0	0	0	0.0886079369186915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368	128	CHH	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368	136	CG	43	0.667182001005531	0.84268987591356	1	0.65	0.588235294117647	0.95	0.971428571428571	0.6875	0.956521739130435	0.85	0.823841247578976	0.777777777777778	1	0.653571428571429	0.533333333333333	0.8	0.83145390070922	0.708597285067874	0.705882352941177	1	0.842105263157895	0.810415899889584	1	0.8125	1	0.972222222222222	0.876344086021506	0.823529411764706	0.333333333333333	1	0.774193548387097	0.636363636363636	0.642222222222222	0.712847222222222	0.739130434782609	0.833333333333333	1	0.73992673992674	0.735172099142687	0.230769230769231	0.712137354941977	0.4
368	137	CG	43	0.545454545454545	0.6875	1	0.463414634146342	0.625	0.678571428571429	0.933333333333333	0.855905998763142	1	0.861111111111111	0.7	0.80952380952381	1	0.5	0.714285714285714	0.833333333333333	0.851194615234471	0.64452683091127	0.861111111111111	1	1	0	0.565217391304348	0.517241379310345	0.961538461538461	1	0.7	0.894736842105263	0.769230769230769	1	0.733333333333333	0.823529411764706	0.735680985680986	0.5625	0.619047619047619	0.78125	1	0.958333333333333	0.876377217553688	0.538461538461538	0.321428571428571	0.870967741935484
368	139	CHH	43	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368	140	CHH	44	0	0	0	0	0	0	0	0.117647058823529	0	0	0	0	0	0	0	0	0.00427350427350428	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368	152	CHG	44	0.00555555555555556	0	0	0.142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368	158	CG	44	0.630990537240537	0.655034965034965	0.95	0.636363636363636	0.882352941176471	0.333333333333333	0.70565953654189	0.647058823529412	0.625	0.894736842105263	0.574333631497374	0.611111111111111	1	0.708116883116883	0.25	0.454545454545455	0.502586206896552	0.488408521303258	0.666666666666667	0.181818181818182	0.588235294117647	0.272121212121212	1	0.588235294117647	0.8125	0.481098149991218	0.32593537414966	0.823529411764706	0.133333333333333	0.428571428571429	0.59375	0.827651515151515	0.854895104895105	0.74802036199095	0.739130434782609	0.4	0.777777777777778	0.500940092165899	0.487058058272451	0.214285714285714	0.635570139736807	0
368	159	CG	44	0.5	0.4	0.625	0.463414634146342	0.470588235294118	0.535714285714286	0.733333333333333	0.347527149574564	0.838709677419355	0.861111111111111	0.636363636363636	0.0952380952380952	1	0.583333333333333	0.571428571428571	0.375	0.437362401100791	0.720733151560219	0.513513513513514	1	0.733333333333333	0	0.521739130434783	0.448275862068966	0.769230769230769	0.91304347826087	0.32232585341829	0.9	0.307692307692308	0.3	0.451612903225806	0.823529411764706	0.712620957473899	0.655172413793103	0.636363636363636	0.294117647058824	1	0.666549569775376	0.50982350982351	0.538461538461538	0.428571428571429	0.419354838709677
368	165	CHH	44	0	0	0.117647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368	171	CHG	44	0	0	0	0	0	0	0	0	0	0	0.00694444444444445	0	0	0.0384615384615385	0	0	0	0	0	0	0	0	0	0	0.125	0.04	0	0	0	0	0	0	0	0	0.125	0	0	0	0	0.133333333333333	0	0
368	172	CG	44	0.685285139696904	0.56948717948718	0.95	0.545454545454545	0.882352941176471	0.318181818181818	0.672303921568628	0.647058823529412	0.68	0.842105263157895	0.570944282055393	0.611111111111111	1	0.668923933209648	0.25	0.363636363636364	0.526361521620143	0.655075187969925	0.666666666666667	0.181818181818182	0.588235294117647	0.421645021645022	1	0.555555555555556	0.8125	0.421934865900383	0.468792517006803	0.823529411764706	0.4	0.523809523809524	0.606060606060606	0.772727272727273	0.79008029008029	0.772127504848093	0.739130434782609	0.12	1	0.608050115207374	0.444330710340563	0.214285714285714	0.659708070771289	0
368	179	CHH	44	0	0	0	0	0	0.272727272727273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369	24	CHH	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285714285714286	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166666666666667	0	0	0	0	0.0138888888888889	0	0	0	0
369	25	CHG	45	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369	72	CHH	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0714285714285714	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369	79	CHG	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0714285714285714	0	0.0333333333333333	0	0	0	0	0	0	0	0.05	0	0	0	0	0.129032258064516	0	0	0	0	0	0	0	0	0	0	0	0
369	142	CG	43	1	1	1	1	0.952380952380952	1	0.916666666666667	0.772727272727273	1	1	0.888888888888889	0.857142857142857	1	0.977702877884366	1	0.9	0.896551724137931	1	1	1	0.956521739130435	1	0.705882352941177	0.954545454545455	0.925	1	1	0.933333333333333	1	0.870967741935484	0.946236559139785	1	0.991596638655462	1	0.864864864864865	0.939393939393939	0.922875321920921	0.892156862745098	0.857142857142857	0.951510721247563	1	0.912280701754386
369	146	CHG	43	0	0	0	0	0.0476190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
369	151	CG	43	0.916666666666667	0.84	1	0.925	1	1	1	0.909090909090909	0.966666666666667	1	0.925925925925926	0.952380952380952	1	1	1	0.905660377358491	1	0.8	0.870967741935484	0.932441471571906	0.826086956521739	1	0.411764705882353	1	0.975	1	1	0.733333333333333	1	1	0.934782608695652	0.636363636363636	0.946003401360544	1	1	0.939393939393939	0.964814814814815	0.985714285714286	1	0.97265625	1	0.810344827586207
369	162	CHG	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107142857142857	0	0	0
369	184	CG	42	0.916666666666667	0.56	0.5	0.682926829268293	0.738095238095238	0	1	0.636363636363636	0.0333333333333333	0.818181818181818	0.37037037037037	0.428571428571429	0.882352941176471	0.636054421768708	0.607142857142857	0.423076923076923	0.655172413793103	0.448275862068966	0.67741935483871	0.453161697405302	0.434782608695652	0.7	0.411764705882353	0.681818181818182	0.0769230769230769	0.176470588235294	0.1875	1	0.736842105263158	0.349206349206349	0.67032967032967	0.363636363636364	0.584415584415585	0.806451612903226	0.621621621621622	0.794117647058824	0.495846623020536	0.541269147519148	0.964285714285714	0.616829417561288	0.789473684210526	0.338983050847458
369	194	CHG	43	0	0	0	0	0.0238095238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
370	29	CG	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263157894736842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0454545454545455	0	0	0	0	0	0	0	0.00735294117647059	0	0	0
370	87	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00480769230769231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0
370	89	CHH	46	0.294117647058824	0.286938490811344	0	0	0.272727272727273	0	0.318181818181818	0.120238095238095	0.0423280423280423	0.117647058823529	0.0625	0	0.0760918003565063	0	0	0	0	0.0158730158730159	0.130434782608696	0.0451083981818615	0	0	0	0.0555718475073313	0.0516441005802708	0	0	0	0.0444897959183673	0	0	0.144155844155844	0.0072463768115942	0	0	0.176470588235294	0.08	0.159147869674185	0.0416666666666667	0	0	0
371	29	CHG	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0595238095238095	0.0219470167315585	0	0	0	0	0	0	0.027027027027027	0	0	0	0	0	0	0	0	0	0.00510204081632653	0	0
371	37	CHH	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0396825396825397	0.0192036396401137	0	0	0	0	0	0	0.0277777777777778	0	0	0	0	0	0	0	0.0416666666666667	0	0	0	0
371	42	CHH	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0595238095238095	0.0219470167315585	0	0	0	0	0	0	0.027027027027027	0	0	0	0	0	0	0	0	0	0.00510204081632653	0	0
371	43	CHG	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0789473684210526	0	0	0	0	0	0	0	0	0	0	0	0
371	55	CHH	39	0	0	0.238095238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115384615384615	0	0	0	0	0	0	0.0263157894736842	0	0	0	0	0	0	0	0	0	0	0	0
371	66	CHH	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105263157894737	0	0	0	0	0	0	0	0	0	0	0	0
371	68	CHG	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0.260869565217391	0	0	0	0	0	0	0	0	0	0.0263157894736842	0	0	0	0.45	0	0	0	0	0	0.0861538461538462	0	0.1875
371	79	CHH	39	0	0	0	0	0	0	0	0	0.0114942528735632	0	0	0	0	0	0.021978021978022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027027027027027	0.0434782608695652	0	0	0	0	0	0	0	0	0	0	0
371	80	CHH	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0263157894736842	0	0	0	0.0526315789473684	0	0	0	0	0	0	0	0
372	5	CHG	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153846153846154	0	0	0	0	0	0	0	0	0	0	0.0294117647058824	0	0	0	0	0	0	0	0	0	0	0	0
372	26	CHH	46	0	0	0	0	0	0	0	0	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	32	CG	46	1	1	0.924242424242424	1	1	1	0.954545454545454	1	0.727272727272727	0.96875	1	0.91358024691358	1	1	1	1	1	0.949544001395024	1	1	1	0.944444444444444	1	1	1	0.8	0.786666666666667	0.926573426573426	1	0.981379731379731	0.966666666666667	1	1	0.909090909090909	1	1	1	0.947046703296703	1	1	1	1
372	33	CG	46	1	1	0.76	1	1	1	1	1	1	1	1	1	1	0.8	1	1	1	0.956521739130435	1	0.978835978835979	1	1	1	1	1	0.852941176470588	0.928571428571428	0.990384615384615	1	0.882352941176471	1	1	1	1	1	1	0.846153846153846	1	1	1	0.909090909090909	1
372	35	CG	46	0.666666666666667	1	0.941407867494824	1	1	1	0.94	0.833333333333333	1	1	1	0.976372089644401	1	0.933333333333333	0.631578947368421	0.941176470588235	1	1	0.769230769230769	0.924388674388674	1	1	0.972222222222222	0.818181818181818	1	0.882352941176471	1	0.991452991452991	0.5	1	0.770833333333333	1	1	1	1	0.966666666666667	0.692307692307692	1	1	0.924094557101093	1	1
372	36	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12755994005994	0	0.0769230769230769	0	0.0119047619047619	0	0	0	0	0	0	0.003584229390681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	43	CG	46	1	1	0.916243386243386	0.75	1	1	0.968253968253968	1	1	0.913340336134454	1	0.922752247752248	1	1	1	1	1	0.9875	0.909090909090909	0.571428571428571	1	1	1	1	0.971810797897754	1	1	0.933333333333333	1	0.932554312047399	1	0.901337792642141	1	1	1	1	0.826086956521739	1	1	1	1	0.966666666666667
372	44	CG	46	1	0.966666666666667	0.96	1	1	0.923076923076923	1	1	1	0.6875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.846153846153846	1	1	1	1	1	1	1	0.94	1	1	1	0.925925925925926	0.944444444444444	1	1	1	0.904761904761905
372	47	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	50	CHG	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104166666666667	0.181818181818182	0	0	0
372	63	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025974025974026	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0
372	66	CHG	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0130718954248366	0	0	0.19047619047619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0150375939849624	0	0	0	0
372	77	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14881993006993	0	0.384615384615385	0	0	0	0	0	0	0	0	0.0032258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0
372	116	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	0	0	0	0.0571428571428571	0	0	0	0	0.00925925925925926	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	121	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0
372	132	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263157894736842	0	0	0
372	134	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0935395294357427	0	0	0	0.0697674418604651
372	146	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0909090909090909	0	0	0	0	0	0	0	0
372	170	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161290322580645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	172	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0.0104166666666667	0	0	0	0	0	0.0128205128205128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363636363636364	0	0	0	0	0	0	0	0
372	178	CHG	46	0.0769230769230769	0	0	0	0	0	0	0	0	0.0105263157894737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0416666666666667	0	0	0	0	0
372	181	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0731707317073171	0	0	0	0	0	0	0
372	186	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0.176470588235294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	192	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	197	CHG	46	0	0.0714285714285714	0	0	0	0	0.0238095238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00925925925925925	0	0	0	0	0	0	0	0	0	0
375	10	CG	46	1	0.901863354037267	0.975961538461539	1	1	1	0.982142857142857	1	1	1	0.923076923076923	1	1	1	1	0.961397058823529	1	0.94281045751634	1	1	1	1	0.909090909090909	0.948083390737064	1	0.8	0.9	1	1	1	1	1	1	1	1	1	0.988636363636364	1	0.904761904761905	1	1	1
375	11	CG	46	0.875	1	1	1	0.888888888888889	1	1	0.875	1	1	0.921052631578947	1	0.931818181818182	1	0.944444444444444	0.777777777777778	0.8	0.916666666666667	1	1	1	0.9375	0.766666666666667	1	1	0.714285714285714	0.6	1	1	1	1	1	1	1	0.769230769230769	1	0.657142857142857	0.769230769230769	1	1	1	1
375	13	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526315789473684	0	0	0	0	0	0	0	0	0	0	0	0
375	33	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037037037037037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	40	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	62	CHH	46	0	0	0	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	65	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0169491525423729	0	0	0	0	0	0	0	0	0	0	0
375	66	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0
375	79	CHH	45	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	83	CHH	46	0	0	0	0	0	0	0	0	0	0	0.135135135135135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	108	CHH	46	0	0.0903385391887085	0	0	0	0	0.0940460154328895	0	0.0416666666666667	0	0	0	0.0858258980821612	0	0	0	0	0	0	0	0	0	0	0.0951968369769369	0	0	0	0	0	0	0	0.0853636159151869	0	0	0	0	0	0	0	0	0	0
375	111	CHH	46	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0891369047619048	0	0	0	0
375	114	CHH	46	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	0	0.0054945054945055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	116	CG	46	1	0.990909090909091	0.988095238095238	1	0.888888888888889	1	0.850427350427351	1	1	0.990384615384615	1	1	0.832051282051282	0.975	1	1	1	1	1	1	0.984375	1	1	0.956686429512517	1	1	0.938095238095238	1	1	1	1	0.923076923076923	1	1	1	1	0.939545454545454	1	1	1	1	1
375	117	CG	46	0.897435897435897	1	1	1	1	1	1	1	1	1	0.972972972972973	1	1	1	1	1	1	1	1	0.857142857142857	1	1	0.758620689655172	1	1	0.916666666666667	1	1	1	0.882352941176471	1	1	0.823529411764706	1	0.807692307692308	0.941176470588235	0.914285714285714	0.826923076923077	0.962962962962963	1	0.866666666666667	1
375	118	CHH	46	0	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	123	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	129	CG	46	1	0.9500962000962	0.877840909090909	1	1	1	0.925213675213675	1	0.923076923076923	0.916666666666667	1	1	1	1	1	1	1	0.924242424242424	1	1	1	1	1	0.932552954292085	1	1	1	1	1	0.944444444444444	1	0.923076923076923	0.805555555555556	1	1	1	0.967965367965368	1	1	1	1	1
375	130	CG	45	1	1	1	1	1	1	1	1	1	1	1	1	0.846153846153846	1	1	0.928571428571429	1	1	1	1	1	1	1	0.769230769230769	0.923076923076923	1	1	1	1	1	1	1	0.981481481481481	0.863636363636364	1	1	1	1	1	1	1	1
375	145	CHG	46	0.2	0.165961779448622	0.319013694366636	0	0	0.545454545454545	0.350378787878788	0.4	0.153846153846154	0	0.461538461538462	0.235294117647059	0.0746653389055766	0	0.166666666666667	0.666666666666667	0.636363636363636	0.0865072427572427	0.5	0	0.1	0	0	0.234747971546744	0	0	0.025974025974026	0	0	0	0.0454545454545455	0.125	0	0.181818181818182	0	0	0.236607142857143	0.25	0	0	0	0.5
375	147	CHG	46	0.525	0.166666666666667	0.1875	0	0	0.260869565217391	0.230769230769231	0	0	0	0.157894736842105	0.333333333333333	0.0934491978609627	0	0.263157894736842	0	0.333333333333333	0	0.269230769230769	0	0.846153846153846	0	0	0.05	0	0.230769230769231	0	0	0	0	0.101694915254237	0	0	0.181818181818182	0	0	0.0857142857142857	0.38463108528898	0.344827586206897	0	0	0.454545454545455
375	149	CHH	46	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	0
375	154	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0	0	0	0	0.0612299465240641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0230769230769231	0	0	0	0
375	166	CHG	46	0	0	0	0	0	0	0	0	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136363636363636	0	0	0	0	0	0.0075187969924812	0	0	0	0	0
375	169	CHH	46	0	0	0	0	0	0	0	0	0	0	0	0.0588235294117647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157894736842105	0	0	0	0	0	0	0	0.0833333333333333	0	0	0	0
375	173	CHH	46	0	0.0535714285714285	0.00347222222222222	0	0	0	0.0408163265306123	0	0	0	0	0	0	0	0	0	0	0.0142857142857143	0	0	0	0	0	0	0	0	0.0131578947368421	0	0	0	0	0	0.142857142857143	0	0	0	0	0	0	0	0	0
375	184	CHG	46	0	0	0	0	0	0	0	0	0	0	0.0789473684210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103448275862069	0	0	0	0	0	0	0	0	0	0	0	0	0
375	185	CHH	46	0	0	0	0	0	0	0	0	0	0	0.0789473684210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
375	191	CG	46	1	0.966666666666667	0.955908289241622	0.772727272727273	1	1	1	1	1	0.583333333333333	1	0.941176470588235	0.923076923076923	0.8	0.833333333333333	1	1	1	1	1	1	1	0.909090909090909	1	1	1	0.787878787878788	1	1	1	1	1	1	0.954545454545455	1	0.95	0.899611882370503	0.666666666666667	0.857142857142857	1	1	0.826086956521739
375	192	CG	46	1	0.909090909090909	1	1	1	1	1	1	1	1	1	1	1	1	1	0.96551724137931	1	1	1	1	1	1	0.866666666666667	1	0.962962962962963	1	0.9	1	1	0.971428571428571	1	0.692307692307692	0.611111111111111	1	1	1	1	0.941176470588236	1	1	0.833333333333333	1
378	109	CHH	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0.0988562091503268	0	0	0	0	0	0	0	0	0	0	0.285714285714286	0	0	0	0	0
378	112	CHH	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0	0	0	0	0	0
378	120	CHH	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378	121	CHH	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	0	0	0	0.0138888888888889	0	0	0	0	0	0	0	0	0	0	0.0500445632798573	0	0	0	0	0.029592803030303	0	0	0	0
378	127	CHH	45	0	0	0.428571428571429	0	0	0	0	0	0	0	0	0.00462962962962963	0	0	0.210526315789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03125	0	0	0	0.032258064516129	0	0	0	0	0	0
378	151	CHH	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0857142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378	157	CHH	45	0	0	0	0	0	0	0	0.0173913043478261	0.00317460317460318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0697674418604651	0	0	0	0	0	0
378	159	CHH	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121212121212121	0	0	0	0	0	0	0	0	0	0	0	0
378	161	CHG	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210526315789474	0	0	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
